algo,rollout_mean,rollout_std,rollout_ci95
linear_fa,-34.41997225307332,0.11086845654105898,0.0971804869114253
semi_gradient_td,-34.41997225307332,0.11086845654105898,0.0971804869114253
gradient_td,-34.41997225307332,0.11086845654105898,0.0971804869114253
approx_q_learning,-31.545417128242843,1.1418165690243596,1.0008463507402272
