algo,rollout_mean,rollout_std,rollout_ci95
td_n_forward,-33.0711514388967,0.9431216013885316,1.0672425604628306
td_n_backward,-34.45018519982472,0.1010921960560317,0.11439658894760385
td_lambda_forward,-30.47559016236471,0.2636316783201953,0.29832732807235207
td_lambda_backward,-30.47559016236471,0.2636316783201953,0.29832732807235207
sarsa_n_forward,-32.009651088524095,1.1992724597943853,1.3571045438882263
sarsa_n_backward,-31.50066296506421,0.40307752563796057,0.4561251591454751
sarsa_lambda_forward,-31.61826113813203,0.16858459683459476,0.19077143023280851
sarsa_lambda_backward,-32.34772154314547,1.0932822204290262,1.237165297159263
